PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
NDG323001,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323027,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323051,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323060,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323086,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323094,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323205,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323221,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323248,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323281,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323299,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323302,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323311,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323396,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323451,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323477,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323574,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323582,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323639,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG323701,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG324571,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG324597,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325062,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325178,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325186,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325224,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325267,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325313,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325330,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325411,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325461,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325577,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG325771,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG326719,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG326727,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG326956,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG420923,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG421351,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG421717,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589101,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589102,,,4952,Sewerage Systems
NDG589103,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589104,,,4952,Sewerage Systems
NDG589105,,,4952,Sewerage Systems
NDG589106,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589107,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589108,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589109,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589201,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589202,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589203,,,4952,Sewerage Systems
NDG589204,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589205,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589206,221320,Sewage Treatment Facilities,8211,Elementary And Secondary Schools
NDG589301,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589302,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589303,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589304,,,4952,Sewerage Systems
NDG589305,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589306,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589307,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589308,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589309,,,4952,Sewerage Systems
NDG589310,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589311,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589312,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589313,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589314,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589315,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589316,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589317,,,4952,Sewerage Systems
NDG589318,,,4952,Sewerage Systems
NDG589401,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589402,221320,Sewage Treatment Facilities,4952,Sewerage Systems
NDG589403,221320,Sewage Treatment Facilities,4952,Sewerage Systems
